"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
8230,1,0.33,0.5,0.68,0.78,0.91,2
8231,4,0.03,0.08,0.16,0.35,0.55,1
8232,2,0.18,0.37,0.48,0.53,0.71,1
8233,3,0.08,0.13,0.26,0.36,0.46,3
8234,3,0.04,0.12,0.32,0.52,0.65,1
8235,4,0.05,0.1,0.17,0.37,0.59,4
8236,5,0.04,0.09,0.17,0.18,0.3,1
8237,2,0.13,0.26,0.36,0.53,0.56,1
8238,2,0.2,0.37,0.5,0.66,0.75,1
8239,2,0.13,0.28,0.48,0.56,0.71,1
8240,4,0.06,0.12,0.23,0.33,0.52,1
8241,1,0.32,0.53,0.8,0.89,0.94,1
8242,4,0.02,0.08,0.16,0.3,0.51,1
8243,1,0.28,0.47,0.56,0.74,0.82,1
8244,2,0.19,0.34,0.57,0.74,0.83,1
8245,3,0.08,0.2,0.32,0.45,0.61,2
8246,5,0.02,0.05,0.08,0.21,0.33,1
8247,4,0.03,0.08,0.21,0.31,0.42,1
8248,4,0.02,0.07,0.1,0.31,0.47,1
8249,1,0.27,0.44,0.58,0.73,0.84,1
8250,5,0.01,0.02,0.07,0.18,0.36,1
8251,1,0.37,0.53,0.71,0.8,0.89,2
8252,5,0.01,0.02,0.06,0.2,0.3,1
8253,5,0,0.02,0.03,0.14,0.3,2
8254,5,0.02,0.07,0.12,0.21,0.28,1
8255,1,0.25,0.49,0.75,0.87,0.93,1
8256,3,0.05,0.1,0.26,0.44,0.59,1
8257,5,0.01,0.03,0.07,0.14,0.28,1
8258,1,0.26,0.47,0.57,0.74,0.88,1
8259,4,0.02,0.05,0.16,0.28,0.39,3
8260,5,0.02,0.05,0.09,0.22,0.35,1
8261,5,0.01,0.02,0.04,0.15,0.31,1
8262,2,0.17,0.31,0.42,0.56,0.8,1
8263,1,0.28,0.49,0.7,0.85,0.93,1
8264,4,0.03,0.07,0.22,0.24,0.38,1
8265,5,0.01,0.04,0.11,0.19,0.33,1
8266,3,0.13,0.22,0.37,0.43,0.57,2
8267,5,0,0.01,0.03,0.11,0.3,1
8268,2,0.09,0.27,0.39,0.56,0.78,2
8269,2,0.21,0.33,0.48,0.62,0.78,1
8270,4,0.01,0.04,0.1,0.27,0.42,1
8271,1,0.33,0.52,0.69,0.82,0.9,1
8272,2,0.17,0.37,0.5,0.71,0.85,1
8273,5,0.01,0.02,0.04,0.11,0.3,1
8274,1,0.34,0.55,0.67,0.79,0.9,1
8275,5,0.02,0.05,0.09,0.15,0.34,1
8276,4,0.01,0.03,0.12,0.28,0.46,1
8277,4,0.04,0.06,0.13,0.31,0.37,1
8278,3,0.03,0.12,0.28,0.48,0.61,1
8279,5,0.02,0.05,0.08,0.14,0.26,3
8280,2,0.14,0.31,0.45,0.62,0.74,1
8281,2,0.11,0.32,0.54,0.76,0.8,1
8282,4,0.03,0.05,0.1,0.27,0.5,1
8283,1,0.29,0.48,0.66,0.8,0.88,1
8284,5,0.01,0.02,0.06,0.14,0.32,1
8285,4,0.03,0.07,0.16,0.34,0.54,1
8286,2,0.14,0.34,0.52,0.63,0.74,1
8287,5,0.01,0.04,0.07,0.16,0.32,2
8288,4,0.03,0.08,0.14,0.28,0.38,1
8289,1,0.37,0.47,0.68,0.76,0.84,1
8290,3,0.11,0.2,0.37,0.56,0.66,1
8291,1,0.26,0.45,0.63,0.71,0.86,1
8292,1,0.31,0.45,0.66,0.79,0.86,1
8293,4,0.03,0.08,0.18,0.27,0.41,1
8294,4,0.03,0.06,0.11,0.23,0.37,1
8295,4,0.01,0.03,0.13,0.27,0.42,1
8296,5,0.01,0.02,0.05,0.15,0.34,1
8297,5,0.02,0.04,0.11,0.14,0.36,1
8298,3,0.02,0.06,0.28,0.4,0.6,1
8299,1,0.32,0.49,0.66,0.69,0.87,1
8300,3,0.06,0.14,0.26,0.39,0.56,1
8301,1,0.26,0.41,0.54,0.76,0.83,1
8302,5,0.01,0.03,0.09,0.17,0.32,1
8303,4,0.03,0.06,0.13,0.31,0.42,1
8304,5,0.01,0.03,0.08,0.16,0.31,1
8305,2,0.12,0.27,0.39,0.49,0.57,1
8306,3,0.07,0.14,0.31,0.54,0.69,2
8307,2,0.13,0.28,0.36,0.58,0.71,2
8308,4,0.08,0.15,0.21,0.33,0.54,1
8309,2,0.19,0.36,0.53,0.63,0.76,1
8310,4,0.04,0.1,0.18,0.31,0.42,1
8311,4,0.06,0.09,0.21,0.26,0.35,1
8312,4,0.02,0.06,0.12,0.25,0.44,1
8313,4,0.01,0.04,0.11,0.28,0.42,1
8314,1,0.25,0.43,0.68,0.81,0.85,1
8315,5,0,0.01,0.06,0.13,0.24,1
8316,5,0.01,0.02,0.04,0.13,0.32,1
8317,1,0.35,0.48,0.66,0.74,0.85,1
8318,1,0.36,0.44,0.54,0.7,0.79,1
8319,5,0.03,0.06,0.1,0.18,0.36,1
8320,2,0.08,0.24,0.41,0.62,0.83,1
8321,3,0.03,0.1,0.28,0.37,0.57,1
8322,3,0.07,0.16,0.34,0.55,0.74,2
8323,5,0.02,0.04,0.07,0.16,0.3,1
8324,4,0.1,0.11,0.19,0.36,0.41,1
8325,5,0.02,0.04,0.07,0.17,0.33,1
8326,1,0.35,0.54,0.69,0.78,0.84,1
8327,4,0.02,0.08,0.17,0.34,0.54,1
8328,4,0.03,0.1,0.16,0.32,0.53,1
8329,2,0.09,0.24,0.4,0.55,0.66,1
8330,3,0.07,0.09,0.29,0.43,0.51,1
8331,3,0.08,0.14,0.26,0.42,0.56,1
8332,2,0.2,0.32,0.41,0.58,0.66,1
8333,2,0.16,0.24,0.38,0.57,0.73,1
8334,3,0.09,0.18,0.27,0.42,0.62,1
8335,5,0.01,0.03,0.08,0.21,0.35,1
8336,1,0.3,0.5,0.67,0.78,0.87,1
8337,2,0.13,0.27,0.41,0.58,0.64,1
8338,2,0.1,0.31,0.45,0.52,0.69,1
8339,2,0.21,0.32,0.48,0.64,0.79,1
8340,5,0.01,0.03,0.07,0.15,0.34,1
8341,3,0.1,0.2,0.34,0.49,0.58,1
8342,1,0.3,0.42,0.62,0.79,0.91,1
8343,2,0.13,0.28,0.43,0.51,0.67,1
8344,1,0.26,0.39,0.5,0.73,0.81,1
8345,5,0.04,0.07,0.15,0.24,0.35,1
8346,2,0.11,0.34,0.5,0.59,0.74,1
8347,4,0.04,0.1,0.2,0.33,0.53,1
8348,3,0.04,0.12,0.29,0.46,0.63,1
8349,2,0.14,0.35,0.55,0.66,0.72,1
8350,1,0.29,0.4,0.6,0.7,0.79,1
8351,4,0.03,0.08,0.17,0.32,0.38,1
8352,2,0.13,0.3,0.41,0.57,0.73,1
8353,2,0.11,0.29,0.51,0.69,0.82,1
8354,1,0.27,0.48,0.64,0.73,0.83,1
8355,2,0.14,0.25,0.46,0.58,0.75,1
8356,1,0.37,0.47,0.61,0.76,0.86,1
8357,5,0.01,0.03,0.08,0.13,0.23,1
8358,1,0.34,0.46,0.51,0.64,0.74,1
8359,3,0.02,0.11,0.27,0.38,0.51,1
8360,1,0.25,0.39,0.63,0.73,0.8,1
8361,3,0.15,0.23,0.33,0.43,0.65,1
8362,2,0.17,0.35,0.49,0.67,0.81,1
8363,1,0.33,0.59,0.7,0.77,0.85,1
8364,3,0.04,0.12,0.28,0.43,0.64,1
8365,3,0.05,0.13,0.29,0.39,0.57,1
8366,4,0.02,0.06,0.12,0.34,0.5,1
8367,5,0.03,0.06,0.15,0.22,0.34,1
8368,5,0.01,0.05,0.07,0.12,0.28,1
8369,2,0.11,0.37,0.51,0.65,0.79,1
8370,3,0.08,0.16,0.28,0.45,0.62,1
8371,1,0.36,0.57,0.69,0.82,0.9,1
8372,5,0.01,0.03,0.07,0.17,0.27,1
8373,2,0.07,0.24,0.43,0.67,0.81,1
8374,2,0.19,0.32,0.51,0.63,0.77,1
8375,3,0.11,0.18,0.28,0.47,0.61,1
8376,4,0.07,0.12,0.16,0.31,0.51,1
8377,3,0.05,0.13,0.28,0.44,0.59,2
8378,4,0.02,0.06,0.14,0.27,0.48,1
8379,4,0.04,0.09,0.15,0.28,0.47,1
8380,3,0.09,0.18,0.3,0.43,0.68,1
8381,4,0.05,0.09,0.16,0.3,0.46,1
8382,3,0.05,0.12,0.27,0.48,0.64,1
8383,2,0.21,0.34,0.51,0.59,0.63,3
8384,2,0.19,0.3,0.45,0.64,0.7,1
8385,4,0.03,0.09,0.15,0.26,0.43,2
8386,3,0.06,0.11,0.26,0.44,0.6,1
8387,5,0.03,0.06,0.13,0.23,0.34,2
8388,3,0.06,0.15,0.37,0.57,0.66,1
8389,2,0.22,0.37,0.52,0.67,0.85,1
8390,5,0.01,0.02,0.05,0.09,0.28,3
8391,1,0.37,0.49,0.62,0.74,0.87,1
8392,2,0.16,0.28,0.43,0.6,0.7,2
8393,5,0.01,0.02,0.05,0.1,0.3,1
8394,2,0.13,0.26,0.41,0.53,0.59,1
8395,3,0.07,0.15,0.35,0.45,0.6,1
8396,2,0.1,0.26,0.38,0.55,0.65,1
8397,2,0.16,0.36,0.59,0.72,0.85,1
8398,4,0.02,0.07,0.19,0.32,0.51,1
8399,3,0.09,0.17,0.35,0.44,0.65,2
8400,1,0.35,0.46,0.59,0.76,0.85,1
8401,4,0.03,0.06,0.14,0.35,0.49,1
8402,5,0,0.01,0.04,0.07,0.24,1
8403,4,0.01,0.03,0.11,0.29,0.5,1
8404,5,0.02,0.03,0.09,0.19,0.35,1
8405,1,0.3,0.36,0.52,0.69,0.81,1
8406,1,0.3,0.43,0.61,0.7,0.85,1
8407,2,0.18,0.31,0.41,0.63,0.76,1
8408,3,0.07,0.22,0.36,0.54,0.74,1
8409,2,0.17,0.33,0.47,0.63,0.8,2
8410,4,0.04,0.09,0.2,0.32,0.48,2
8411,3,0.06,0.11,0.27,0.38,0.51,1
8412,1,0.34,0.5,0.62,0.74,0.85,1
8413,1,0.26,0.38,0.6,0.77,0.88,2
8414,4,0.03,0.05,0.11,0.26,0.37,2
8415,4,0.06,0.12,0.14,0.28,0.48,1
8416,4,0.03,0.09,0.18,0.32,0.58,1
8417,3,0.07,0.18,0.3,0.42,0.64,2
8418,5,0.02,0.05,0.1,0.21,0.34,2
8419,1,0.34,0.51,0.65,0.75,0.87,1
8420,1,0.24,0.38,0.55,0.75,0.84,2
8421,4,0.01,0.04,0.08,0.24,0.42,1
8422,3,0.05,0.11,0.27,0.42,0.59,2
8423,4,0.06,0.16,0.25,0.32,0.52,1
8424,5,0.01,0.02,0.07,0.12,0.3,1
8425,1,0.36,0.44,0.51,0.61,0.77,1
8426,1,0.34,0.56,0.74,0.8,0.89,1
8427,3,0.06,0.11,0.25,0.39,0.55,1
8428,3,0.05,0.11,0.27,0.37,0.56,1
8429,2,0.16,0.34,0.44,0.65,0.8,2
8430,5,0.01,0.02,0.07,0.17,0.31,1
8431,1,0.32,0.51,0.68,0.84,0.9,1
8432,3,0.06,0.14,0.33,0.36,0.6,1
8433,2,0.15,0.23,0.41,0.67,0.83,1
8434,5,0.01,0.03,0.05,0.12,0.23,1
8435,2,0.16,0.31,0.52,0.68,0.78,1
8436,1,0.29,0.42,0.64,0.75,0.88,1
8437,1,0.36,0.63,0.77,0.89,0.92,1
8438,4,0.06,0.11,0.2,0.32,0.47,1
8439,4,0.01,0.03,0.1,0.31,0.41,1
8440,5,0.01,0.02,0.05,0.15,0.23,1
8441,1,0.34,0.59,0.67,0.82,0.9,2
8442,5,0.01,0.02,0.07,0.22,0.27,1
8443,3,0.06,0.14,0.24,0.41,0.51,1
8444,3,0.04,0.07,0.25,0.38,0.6,1
8445,2,0.09,0.26,0.43,0.54,0.72,1
8446,1,0.3,0.53,0.6,0.73,0.78,1
8447,5,0.02,0.04,0.07,0.18,0.34,2
8448,2,0.17,0.3,0.5,0.69,0.8,1
8449,2,0.16,0.33,0.56,0.69,0.81,1
8450,4,0.04,0.11,0.16,0.32,0.45,1
8451,5,0.02,0.04,0.08,0.16,0.34,1
8452,2,0.18,0.37,0.52,0.55,0.7,1
8453,5,0.01,0.03,0.07,0.16,0.27,1
8454,2,0.2,0.29,0.47,0.58,0.69,2
8455,1,0.34,0.56,0.75,0.88,0.94,1
8456,5,0.02,0.04,0.1,0.19,0.37,1
8457,3,0.07,0.16,0.3,0.47,0.6,1
8458,2,0.16,0.33,0.51,0.77,0.84,1
8459,1,0.35,0.46,0.65,0.79,0.88,1
8460,5,0.01,0.03,0.04,0.13,0.33,1
8461,3,0.17,0.22,0.31,0.44,0.61,1
8462,4,0.02,0.06,0.15,0.35,0.52,1
8463,5,0.02,0.06,0.1,0.18,0.3,1
8464,1,0.34,0.55,0.71,0.83,0.87,1
8465,4,0.03,0.06,0.17,0.36,0.57,2
8466,5,0.02,0.04,0.1,0.23,0.27,1
8467,2,0.15,0.37,0.49,0.6,0.66,1
8468,4,0.03,0.11,0.15,0.29,0.41,1
8469,1,0.35,0.42,0.65,0.8,0.89,1
8470,5,0,0.01,0.05,0.1,0.29,1
8471,3,0.03,0.08,0.25,0.42,0.58,1
8472,1,0.37,0.49,0.69,0.8,0.89,2
8473,5,0.01,0.03,0.06,0.14,0.24,1
8474,4,0.03,0.06,0.14,0.36,0.52,1
8475,5,0.02,0.06,0.08,0.2,0.29,1
8476,1,0.25,0.4,0.55,0.71,0.82,1
8477,3,0.06,0.15,0.28,0.39,0.55,1
8478,5,0.02,0.05,0.07,0.14,0.29,1
8479,3,0.06,0.14,0.25,0.47,0.62,1
8480,1,0.31,0.63,0.79,0.82,0.87,1
8481,4,0.04,0.08,0.2,0.37,0.55,2
8482,5,0.01,0.03,0.1,0.25,0.33,1
8483,5,0.01,0.02,0.05,0.14,0.26,1
8484,4,0.02,0.05,0.17,0.27,0.41,1
8485,1,0.32,0.59,0.73,0.82,0.89,1
8486,1,0.26,0.36,0.48,0.66,0.79,1
8487,5,0.02,0.03,0.09,0.18,0.23,1
8488,3,0.11,0.16,0.26,0.46,0.57,1
8489,4,0.02,0.06,0.09,0.32,0.43,1
8490,3,0.07,0.13,0.33,0.56,0.67,1
8491,3,0.07,0.13,0.36,0.51,0.67,1
8492,2,0.13,0.26,0.35,0.49,0.67,1
8493,1,0.31,0.43,0.62,0.81,0.84,1
8494,4,0.01,0.04,0.12,0.28,0.4,1
8495,5,0.02,0.04,0.1,0.17,0.34,1
8496,3,0.09,0.19,0.35,0.46,0.55,1
8497,5,0.01,0.04,0.09,0.15,0.32,1
8498,5,0.02,0.06,0.1,0.19,0.3,1
8499,4,0.01,0.05,0.11,0.23,0.37,1
8500,5,0.04,0.09,0.13,0.22,0.33,1
8501,5,0,0.01,0.02,0.1,0.23,1
8502,1,0.31,0.45,0.66,0.77,0.89,1
8503,5,0,0.01,0.03,0.12,0.23,1
8504,5,0.01,0.03,0.08,0.22,0.34,2
8505,3,0.1,0.16,0.26,0.52,0.68,1
8506,1,0.33,0.54,0.74,0.81,0.87,1
8507,5,0.02,0.04,0.07,0.14,0.25,2
8508,3,0.11,0.14,0.35,0.51,0.59,1
8509,1,0.31,0.47,0.65,0.77,0.86,2
8510,3,0.13,0.21,0.32,0.55,0.75,1
8511,4,0.08,0.14,0.21,0.36,0.51,1
8512,4,0.03,0.08,0.18,0.34,0.5,1
8513,5,0.01,0.04,0.05,0.14,0.27,1
8514,2,0.23,0.33,0.52,0.72,0.87,2
8515,4,0.03,0.08,0.13,0.34,0.44,1
8516,5,0.01,0.02,0.05,0.16,0.31,1
8517,1,0.33,0.55,0.66,0.86,0.91,1
8518,2,0.17,0.32,0.44,0.54,0.65,1
8519,5,0.02,0.04,0.12,0.21,0.3,1
8520,1,0.37,0.48,0.66,0.84,0.89,1
8521,5,0.01,0.04,0.06,0.13,0.26,1
8522,4,0.02,0.05,0.12,0.24,0.43,1
8523,4,0.02,0.05,0.1,0.33,0.48,1
8524,4,0.02,0.03,0.11,0.27,0.45,2
8525,1,0.27,0.41,0.57,0.65,0.78,1
8526,5,0.01,0.05,0.08,0.18,0.29,1
8527,3,0.08,0.18,0.35,0.57,0.69,1
8528,1,0.23,0.37,0.45,0.65,0.73,1
8529,4,0.02,0.05,0.14,0.27,0.49,1
8530,2,0.13,0.28,0.5,0.76,0.82,1
8531,1,0.25,0.35,0.54,0.72,0.82,1
8532,2,0.14,0.23,0.38,0.6,0.67,1
8533,1,0.27,0.52,0.58,0.76,0.85,2
8534,5,0.04,0.06,0.11,0.23,0.28,1
8535,5,0.01,0.05,0.08,0.18,0.34,1
8536,4,0.03,0.06,0.22,0.37,0.59,1
8537,2,0.18,0.31,0.42,0.54,0.72,1
8538,5,0.01,0.02,0.03,0.1,0.23,1
8539,4,0.04,0.15,0.23,0.36,0.54,1
8540,4,0.02,0.04,0.16,0.36,0.48,1
8541,5,0.02,0.03,0.06,0.17,0.37,1
8542,3,0.09,0.18,0.33,0.41,0.59,1
8543,3,0.1,0.23,0.33,0.41,0.5,2
8544,2,0.13,0.27,0.45,0.69,0.75,1
8545,4,0.03,0.07,0.13,0.29,0.49,1
8546,2,0.18,0.33,0.48,0.62,0.73,1
8547,3,0.03,0.12,0.24,0.41,0.63,1
8548,1,0.3,0.49,0.69,0.8,0.88,1
8549,5,0,0.01,0.03,0.12,0.29,1
8550,4,0.03,0.06,0.14,0.28,0.44,1
8551,1,0.32,0.48,0.68,0.8,0.89,1
8552,2,0.12,0.25,0.4,0.6,0.67,1
8553,1,0.37,0.55,0.75,0.88,0.92,1
8554,4,0.02,0.07,0.17,0.3,0.42,1
8555,2,0.13,0.31,0.55,0.72,0.78,1
8556,2,0.14,0.24,0.39,0.44,0.51,2
8557,1,0.24,0.38,0.5,0.68,0.8,1
8558,4,0.05,0.1,0.14,0.27,0.45,1
8559,4,0.03,0.06,0.22,0.34,0.51,1
8560,1,0.3,0.45,0.58,0.73,0.82,1
8561,3,0.06,0.13,0.31,0.44,0.65,1
8562,3,0.03,0.09,0.29,0.47,0.62,1
8563,5,0.01,0.02,0.05,0.13,0.33,1
8564,1,0.36,0.49,0.6,0.75,0.88,1
8565,3,0.07,0.17,0.33,0.41,0.55,1
8566,3,0.11,0.21,0.34,0.51,0.65,1
8567,2,0.11,0.31,0.55,0.74,0.85,1
8568,5,0.01,0.02,0.05,0.11,0.24,1
8569,4,0.05,0.11,0.24,0.34,0.53,1
8570,2,0.12,0.26,0.46,0.67,0.81,1
8571,3,0.05,0.16,0.3,0.5,0.65,1
8572,5,0.01,0.02,0.05,0.11,0.27,1
8573,4,0.05,0.12,0.21,0.32,0.42,2
8574,1,0.31,0.47,0.69,0.73,0.82,1
8575,5,0.02,0.05,0.07,0.16,0.27,1
8576,1,0.33,0.36,0.61,0.72,0.79,1
8577,3,0.06,0.15,0.27,0.47,0.67,1
8578,1,0.27,0.36,0.52,0.63,0.8,1
8579,1,0.3,0.54,0.62,0.8,0.91,1
8580,2,0.19,0.35,0.48,0.58,0.67,1
8581,5,0.01,0.03,0.09,0.15,0.33,1
8582,3,0.09,0.16,0.29,0.47,0.67,2
8583,5,0.01,0.02,0.04,0.11,0.3,1
8584,1,0.27,0.45,0.57,0.67,0.75,1
8585,1,0.23,0.4,0.61,0.7,0.81,1
8586,3,0.07,0.13,0.36,0.52,0.6,1
8587,1,0.36,0.61,0.69,0.75,0.89,1
8588,4,0.03,0.05,0.16,0.29,0.41,1
8589,5,0.01,0.02,0.05,0.1,0.24,2
8590,4,0.01,0.07,0.12,0.33,0.44,1
8591,2,0.18,0.32,0.36,0.44,0.54,2
8592,4,0.03,0.04,0.13,0.27,0.41,4
8593,4,0.04,0.06,0.13,0.34,0.54,1
8594,4,0.02,0.05,0.13,0.25,0.4,1
8595,1,0.27,0.38,0.59,0.62,0.73,1
8596,1,0.31,0.42,0.56,0.69,0.8,1
8597,2,0.15,0.36,0.42,0.6,0.79,1
8598,1,0.28,0.44,0.61,0.73,0.84,1
8599,1,0.35,0.55,0.74,0.83,0.9,1
8600,5,0.03,0.06,0.13,0.21,0.35,1
8601,3,0.11,0.15,0.26,0.41,0.65,1
8602,3,0.06,0.15,0.29,0.38,0.55,1
8603,3,0.07,0.12,0.26,0.46,0.64,1
8604,2,0.18,0.28,0.47,0.62,0.73,1
8605,3,0.04,0.12,0.27,0.34,0.45,2
8606,1,0.37,0.54,0.79,0.87,0.92,1
8607,3,0.05,0.15,0.28,0.42,0.7,1
8608,2,0.22,0.28,0.41,0.52,0.63,1
8609,1,0.26,0.43,0.54,0.67,0.71,1
8610,4,0.07,0.08,0.11,0.32,0.49,1
8611,2,0.22,0.24,0.42,0.58,0.69,2
8612,3,0.08,0.2,0.37,0.57,0.68,1
8613,4,0.02,0.05,0.13,0.3,0.45,1
8614,2,0.21,0.37,0.41,0.63,0.76,1
8615,1,0.25,0.42,0.6,0.78,0.89,2
8616,4,0.03,0.07,0.1,0.25,0.42,1
8617,2,0.1,0.31,0.42,0.6,0.77,1
8618,5,0.01,0.03,0.06,0.11,0.33,1
8619,2,0.13,0.27,0.45,0.61,0.68,4
8620,1,0.24,0.4,0.65,0.79,0.88,1
8621,2,0.09,0.26,0.43,0.57,0.63,1
8622,4,0.02,0.05,0.17,0.34,0.46,1
8623,2,0.13,0.32,0.46,0.65,0.79,1
8624,1,0.25,0.43,0.53,0.71,0.85,1
8625,3,0.1,0.23,0.31,0.42,0.58,1
8626,3,0.08,0.22,0.32,0.45,0.66,2
8627,5,0.02,0.04,0.07,0.14,0.33,1
8628,4,0.04,0.12,0.18,0.33,0.51,2
8629,2,0.22,0.31,0.46,0.52,0.65,2
8630,4,0.06,0.08,0.18,0.37,0.55,1
8631,2,0.09,0.29,0.41,0.64,0.76,1
8632,4,0.02,0.04,0.1,0.25,0.44,1
8633,4,0.02,0.06,0.15,0.32,0.52,2
8634,2,0.22,0.27,0.47,0.7,0.85,2
8635,5,0,0.01,0.02,0.09,0.3,1
8636,5,0.01,0.02,0.04,0.09,0.25,1
8637,2,0.23,0.34,0.46,0.59,0.75,1
8638,1,0.27,0.52,0.7,0.88,0.95,1
8639,1,0.35,0.52,0.62,0.78,0.88,1
8640,3,0.08,0.15,0.31,0.49,0.68,1
8641,3,0.04,0.09,0.34,0.57,0.72,2
8642,5,0.01,0.02,0.06,0.16,0.33,1
8643,5,0.01,0.02,0.08,0.17,0.29,1
8644,1,0.37,0.55,0.64,0.8,0.87,1
8645,2,0.13,0.24,0.38,0.55,0.63,1
8646,3,0.06,0.16,0.37,0.52,0.7,1
8647,3,0.06,0.15,0.3,0.41,0.6,1
8648,1,0.23,0.37,0.5,0.66,0.77,1
8649,2,0.15,0.29,0.47,0.67,0.8,1
8650,4,0.01,0.03,0.09,0.29,0.53,1
8651,5,0.01,0.03,0.08,0.12,0.32,1
8652,1,0.26,0.39,0.55,0.72,0.84,1
8653,5,0,0.01,0.03,0.12,0.33,1
8654,4,0.02,0.06,0.11,0.25,0.39,1
8655,2,0.12,0.25,0.45,0.67,0.85,1
8656,3,0.08,0.21,0.36,0.59,0.7,1
8657,1,0.33,0.39,0.48,0.64,0.83,1
8658,3,0.1,0.14,0.34,0.51,0.7,1
8659,5,0.01,0.02,0.06,0.15,0.25,1
8660,4,0.02,0.06,0.12,0.25,0.41,1
8661,4,0.04,0.09,0.2,0.35,0.47,1
8662,5,0.02,0.04,0.11,0.16,0.35,1
8663,4,0.1,0.17,0.25,0.29,0.39,1
8664,1,0.24,0.38,0.58,0.74,0.84,1
8665,4,0.04,0.08,0.19,0.26,0.39,1
8666,3,0.05,0.11,0.26,0.43,0.65,1
8667,3,0.1,0.16,0.27,0.43,0.52,1
8668,5,0,0.02,0.06,0.13,0.25,1
8669,4,0.02,0.04,0.12,0.27,0.46,1
8670,4,0.04,0.05,0.14,0.27,0.41,1
8671,2,0.23,0.36,0.53,0.76,0.83,1
8672,5,0.01,0.02,0.06,0.11,0.23,1
8673,1,0.35,0.55,0.78,0.81,0.87,1
8674,4,0.02,0.05,0.12,0.27,0.45,1
8675,4,0.03,0.07,0.13,0.31,0.43,1
8676,2,0.18,0.34,0.5,0.7,0.89,1
8677,1,0.29,0.44,0.65,0.72,0.78,1
8678,2,0.17,0.25,0.41,0.64,0.84,1
8679,3,0.07,0.16,0.29,0.44,0.61,1
8680,3,0.06,0.11,0.31,0.37,0.45,1
8681,3,0.07,0.14,0.35,0.52,0.68,1
8682,4,0.01,0.04,0.12,0.34,0.46,1
8683,5,0.01,0.02,0.05,0.11,0.26,1
8684,4,0.01,0.04,0.12,0.27,0.49,1
8685,1,0.34,0.55,0.75,0.84,0.91,2
8686,4,0.05,0.06,0.14,0.28,0.38,1
8687,5,0.01,0.03,0.07,0.19,0.37,1
8688,3,0.05,0.12,0.25,0.39,0.58,2
8689,5,0.01,0.03,0.07,0.12,0.35,1
8690,1,0.27,0.44,0.59,0.76,0.83,1
8691,5,0.02,0.04,0.07,0.19,0.25,2
8692,3,0.08,0.24,0.34,0.42,0.57,1
8693,4,0.08,0.1,0.21,0.35,0.48,1
8694,2,0.11,0.24,0.43,0.61,0.71,1
8695,5,0.01,0.02,0.06,0.13,0.31,1
8696,2,0.12,0.26,0.47,0.69,0.83,1
8697,1,0.23,0.4,0.64,0.71,0.85,1
8698,3,0.11,0.2,0.29,0.46,0.68,1
8699,1,0.35,0.48,0.64,0.75,0.82,1
8700,2,0.17,0.31,0.41,0.54,0.68,1
8701,2,0.09,0.26,0.37,0.42,0.58,1
8702,5,0.02,0.05,0.1,0.22,0.33,2
8703,4,0.01,0.06,0.16,0.37,0.54,1
8704,2,0.16,0.36,0.51,0.56,0.73,1
8705,3,0.13,0.18,0.37,0.48,0.65,1
8706,4,0.03,0.04,0.13,0.25,0.41,2
8707,5,0.01,0.02,0.06,0.13,0.36,2
8708,5,0.02,0.03,0.05,0.11,0.27,1
8709,2,0.12,0.37,0.59,0.77,0.89,1
8710,2,0.14,0.29,0.46,0.54,0.67,1
8711,3,0.07,0.14,0.25,0.4,0.59,2
8712,4,0.04,0.08,0.12,0.28,0.34,1
8713,4,0.05,0.1,0.18,0.34,0.54,1
8714,5,0.01,0.03,0.07,0.13,0.32,1
8715,5,0.01,0.05,0.07,0.18,0.34,1
8716,4,0.02,0.06,0.15,0.33,0.45,1
8717,1,0.29,0.38,0.48,0.54,0.67,1
8718,4,0.02,0.04,0.12,0.37,0.52,1
8719,5,0.01,0.03,0.07,0.14,0.27,1
8720,4,0.03,0.08,0.18,0.33,0.51,1
8721,3,0.08,0.11,0.31,0.46,0.5,1
8722,4,0.03,0.11,0.16,0.31,0.44,2
8723,2,0.07,0.27,0.42,0.7,0.85,1
8724,1,0.27,0.43,0.55,0.72,0.82,1
8725,2,0.15,0.32,0.45,0.48,0.67,1
8726,1,0.3,0.45,0.59,0.75,0.8,1
8727,3,0.07,0.14,0.28,0.39,0.6,1
8728,2,0.16,0.26,0.43,0.56,0.64,1
8729,4,0.05,0.09,0.19,0.37,0.52,1
8730,2,0.14,0.3,0.41,0.62,0.74,1
8731,3,0.08,0.17,0.33,0.47,0.55,1
8732,1,0.23,0.42,0.53,0.66,0.8,1
8733,4,0.02,0.06,0.15,0.34,0.51,1
8734,3,0.09,0.2,0.31,0.46,0.62,1
8735,4,0.07,0.11,0.18,0.32,0.44,1
8736,4,0.02,0.04,0.12,0.25,0.38,1
8737,1,0.29,0.54,0.68,0.8,0.87,1
8738,5,0.01,0.03,0.06,0.15,0.31,1
8739,2,0.09,0.23,0.38,0.58,0.74,1
8740,3,0.04,0.1,0.25,0.45,0.63,1
8741,2,0.11,0.32,0.49,0.63,0.8,1
8742,4,0.02,0.05,0.12,0.25,0.38,1
8743,1,0.24,0.37,0.52,0.71,0.84,1
8744,2,0.13,0.26,0.41,0.49,0.54,1
8745,5,0.04,0.1,0.17,0.19,0.26,2
8746,4,0.02,0.05,0.11,0.29,0.49,1
