"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
8410,5,0.03,0.07,0.14,0.2,0.32,1
8411,4,0.1,0.12,0.21,0.29,0.46,1
8412,3,0.13,0.19,0.27,0.34,0.44,1
8413,2,0.21,0.29,0.44,0.62,0.71,1
8414,2,0.23,0.33,0.47,0.51,0.65,1
8415,1,0.28,0.4,0.53,0.62,0.69,1
8416,2,0.2,0.29,0.39,0.54,0.59,1
8417,1,0.28,0.4,0.51,0.58,0.68,1
8418,4,0.09,0.13,0.19,0.25,0.43,1
8419,4,0.1,0.18,0.22,0.3,0.42,1
8420,1,0.34,0.36,0.4,0.52,0.58,1
8421,3,0.12,0.23,0.31,0.4,0.51,1
8422,2,0.24,0.34,0.43,0.51,0.66,1
8423,4,0.06,0.12,0.18,0.34,0.42,1
8424,2,0.21,0.28,0.41,0.52,0.57,1
8425,5,0.05,0.07,0.12,0.16,0.27,1
8426,3,0.12,0.17,0.29,0.44,0.57,1
8427,4,0.06,0.11,0.18,0.27,0.41,1
8428,5,0.06,0.09,0.18,0.25,0.32,2
8429,5,0.06,0.09,0.13,0.2,0.26,1
8430,4,0.1,0.16,0.25,0.33,0.41,1
8431,1,0.33,0.48,0.61,0.71,0.83,1
8432,1,0.34,0.45,0.62,0.78,0.83,1
8433,3,0.13,0.19,0.26,0.34,0.37,1
8434,4,0.07,0.14,0.17,0.31,0.41,1
8435,2,0.16,0.26,0.34,0.5,0.61,1
8436,4,0.06,0.12,0.21,0.32,0.44,1
8437,4,0.08,0.13,0.2,0.28,0.37,1
8438,1,0.34,0.44,0.59,0.71,0.78,1
8439,4,0.05,0.1,0.23,0.35,0.44,2
8440,3,0.12,0.21,0.34,0.43,0.59,1
8441,2,0.21,0.31,0.36,0.46,0.55,1
8442,4,0.13,0.18,0.24,0.32,0.38,1
8443,5,0.05,0.08,0.13,0.23,0.32,1
8444,5,0.05,0.06,0.11,0.2,0.32,1
8445,1,0.34,0.47,0.64,0.69,0.74,1
8446,2,0.17,0.29,0.44,0.57,0.7,1
8447,4,0.09,0.16,0.23,0.34,0.47,1
8448,5,0.05,0.08,0.14,0.2,0.25,2
8449,2,0.22,0.28,0.37,0.48,0.59,1
8450,1,0.27,0.39,0.5,0.58,0.65,1
8451,2,0.2,0.26,0.36,0.41,0.51,1
8452,5,0.04,0.05,0.09,0.16,0.25,1
8453,3,0.12,0.18,0.35,0.46,0.61,1
8454,3,0.11,0.15,0.26,0.41,0.48,2
8455,5,0.08,0.11,0.16,0.24,0.3,1
8456,1,0.27,0.41,0.54,0.67,0.72,1
8457,1,0.31,0.35,0.47,0.56,0.67,1
8458,4,0.08,0.12,0.16,0.29,0.36,1
8459,4,0.09,0.13,0.22,0.35,0.48,1
8460,5,0.04,0.08,0.16,0.2,0.26,1
8461,3,0.13,0.21,0.31,0.44,0.58,2
8462,2,0.23,0.33,0.48,0.55,0.68,1
8463,2,0.16,0.25,0.38,0.55,0.67,1
8464,2,0.18,0.28,0.37,0.43,0.57,1
8465,3,0.09,0.17,0.28,0.35,0.43,1
8466,3,0.16,0.22,0.31,0.48,0.6,2
8467,1,0.32,0.39,0.44,0.55,0.69,1
8468,4,0.08,0.15,0.23,0.3,0.39,1
8469,3,0.09,0.2,0.3,0.45,0.6,1
8470,5,0.04,0.07,0.12,0.18,0.28,1
8471,2,0.17,0.29,0.38,0.51,0.63,1
8472,5,0.08,0.12,0.16,0.25,0.33,1
8473,3,0.1,0.17,0.3,0.46,0.57,3
8474,3,0.14,0.22,0.26,0.34,0.4,1
8475,3,0.17,0.26,0.33,0.46,0.54,2
8476,2,0.2,0.26,0.36,0.44,0.56,1
8477,4,0.1,0.12,0.22,0.28,0.4,1
8478,3,0.17,0.19,0.3,0.39,0.46,1
8479,5,0.04,0.06,0.1,0.15,0.27,1
8480,5,0.07,0.12,0.16,0.24,0.28,2
8481,3,0.18,0.21,0.33,0.43,0.54,1
8482,1,0.28,0.33,0.38,0.45,0.55,1
8483,4,0.11,0.14,0.21,0.32,0.44,1
8484,5,0.05,0.08,0.1,0.2,0.27,1
8485,2,0.25,0.33,0.42,0.61,0.71,1
8486,2,0.17,0.28,0.33,0.41,0.59,1
8487,3,0.09,0.2,0.27,0.39,0.5,1
8488,4,0.08,0.1,0.14,0.25,0.37,2
8489,4,0.09,0.13,0.21,0.3,0.42,1
8490,3,0.11,0.18,0.29,0.4,0.49,1
8491,3,0.11,0.21,0.32,0.48,0.59,1
8492,4,0.08,0.11,0.19,0.26,0.37,1
8493,4,0.05,0.11,0.16,0.29,0.35,4
8494,2,0.24,0.32,0.39,0.49,0.61,1
8495,5,0.04,0.06,0.11,0.17,0.29,1
8496,5,0.05,0.07,0.14,0.18,0.31,1
8497,1,0.27,0.35,0.47,0.55,0.63,1
8498,5,0.03,0.06,0.12,0.19,0.31,1
8499,1,0.27,0.38,0.46,0.59,0.71,1
8500,5,0.03,0.06,0.09,0.18,0.26,1
8501,5,0.04,0.09,0.14,0.23,0.33,1
8502,1,0.31,0.47,0.56,0.72,0.8,2
8503,1,0.35,0.45,0.56,0.67,0.75,1
8504,2,0.12,0.29,0.38,0.46,0.59,1
8505,5,0.04,0.08,0.13,0.22,0.29,1
8506,4,0.08,0.13,0.18,0.28,0.42,1
8507,1,0.35,0.43,0.48,0.57,0.68,1
8508,2,0.26,0.3,0.42,0.54,0.67,1
8509,2,0.14,0.29,0.37,0.39,0.46,1
8510,5,0.05,0.08,0.11,0.18,0.35,1
8511,2,0.23,0.34,0.44,0.5,0.62,1
8512,2,0.23,0.28,0.33,0.44,0.55,1
8513,5,0.04,0.08,0.13,0.22,0.34,1
8514,1,0.33,0.39,0.57,0.68,0.77,1
8515,3,0.1,0.21,0.31,0.38,0.47,1
8516,3,0.1,0.18,0.27,0.42,0.53,1
8517,1,0.3,0.37,0.52,0.57,0.67,1
8518,2,0.22,0.26,0.35,0.48,0.57,1
8519,5,0.05,0.09,0.14,0.2,0.31,1
8520,2,0.23,0.34,0.49,0.63,0.75,1
8521,4,0.08,0.16,0.21,0.31,0.39,1
8522,5,0.05,0.09,0.15,0.23,0.33,1
8523,3,0.13,0.19,0.32,0.43,0.53,1
8524,5,0.04,0.06,0.1,0.18,0.32,1
8525,1,0.31,0.36,0.46,0.6,0.71,1
8526,4,0.09,0.15,0.21,0.31,0.43,1
8527,2,0.2,0.27,0.37,0.44,0.56,1
8528,5,0.04,0.07,0.11,0.25,0.33,1
8529,3,0.15,0.24,0.31,0.4,0.56,1
8530,1,0.31,0.39,0.55,0.7,0.74,1
8531,1,0.3,0.42,0.48,0.55,0.67,1
8532,4,0.07,0.13,0.18,0.29,0.35,1
8533,5,0.04,0.09,0.11,0.16,0.29,1
8534,4,0.09,0.12,0.17,0.28,0.38,3
8535,4,0.11,0.15,0.26,0.32,0.44,1
8536,3,0.16,0.24,0.28,0.35,0.5,3
8537,1,0.33,0.45,0.53,0.62,0.73,1
8538,5,0.04,0.07,0.12,0.16,0.25,1
8539,2,0.21,0.32,0.4,0.58,0.69,1
8540,1,0.3,0.38,0.45,0.6,0.72,1
8541,2,0.23,0.35,0.43,0.54,0.56,1
8542,5,0.09,0.15,0.23,0.25,0.34,1
8543,4,0.09,0.13,0.25,0.32,0.38,1
8544,2,0.22,0.34,0.44,0.53,0.63,1
8545,5,0.05,0.07,0.12,0.19,0.26,1
8546,5,0.04,0.09,0.14,0.19,0.29,1
8547,3,0.14,0.19,0.26,0.37,0.48,1
8548,2,0.24,0.32,0.35,0.48,0.62,2
8549,3,0.09,0.15,0.26,0.37,0.44,2
8550,1,0.31,0.42,0.47,0.53,0.61,1
8551,4,0.05,0.09,0.15,0.25,0.39,1
8552,2,0.17,0.28,0.36,0.52,0.67,1
8553,2,0.17,0.32,0.41,0.52,0.63,1
8554,3,0.1,0.19,0.34,0.38,0.5,3
8555,3,0.15,0.19,0.31,0.39,0.47,1
8556,2,0.22,0.3,0.4,0.47,0.58,1
8557,2,0.21,0.29,0.38,0.55,0.7,1
8558,4,0.06,0.1,0.19,0.27,0.38,2
8559,2,0.21,0.31,0.41,0.5,0.64,1
8560,1,0.3,0.42,0.56,0.62,0.74,1
8561,3,0.13,0.22,0.28,0.34,0.44,1
8562,5,0.04,0.08,0.14,0.24,0.27,1
8563,5,0.03,0.04,0.1,0.14,0.25,2
8564,5,0.06,0.09,0.13,0.22,0.34,1
8565,4,0.09,0.16,0.23,0.29,0.36,1
8566,4,0.11,0.15,0.21,0.32,0.41,1
8567,3,0.09,0.14,0.28,0.38,0.48,1
8568,4,0.08,0.15,0.23,0.33,0.46,1
8569,5,0.03,0.05,0.09,0.17,0.28,1
8570,2,0.16,0.28,0.38,0.5,0.65,1
8571,4,0.06,0.1,0.18,0.27,0.35,1
8572,5,0.06,0.08,0.13,0.2,0.31,1
8573,3,0.12,0.22,0.31,0.42,0.53,1
8574,2,0.2,0.26,0.36,0.48,0.57,1
8575,2,0.21,0.32,0.41,0.57,0.69,1
8576,4,0.07,0.16,0.19,0.3,0.45,1
8577,4,0.08,0.13,0.16,0.29,0.41,1
8578,4,0.06,0.12,0.23,0.28,0.35,1
8579,4,0.07,0.12,0.19,0.31,0.43,1
8580,3,0.15,0.24,0.34,0.5,0.62,1
8581,5,0.06,0.09,0.14,0.21,0.34,1
8582,4,0.08,0.13,0.19,0.31,0.45,1
8583,4,0.07,0.15,0.24,0.32,0.39,1
8584,2,0.21,0.34,0.49,0.53,0.61,1
8585,2,0.17,0.25,0.35,0.44,0.52,1
8586,3,0.11,0.19,0.32,0.44,0.63,1
8587,3,0.13,0.22,0.3,0.41,0.59,1
8588,2,0.2,0.28,0.44,0.51,0.58,1
8589,1,0.28,0.4,0.48,0.57,0.66,1
8590,3,0.15,0.18,0.29,0.49,0.59,1
8591,1,0.27,0.38,0.49,0.61,0.71,1
8592,4,0.09,0.13,0.18,0.27,0.35,1
8593,2,0.25,0.32,0.47,0.54,0.65,2
8594,5,0.04,0.07,0.13,0.21,0.34,1
8595,4,0.09,0.17,0.24,0.28,0.36,1
8596,2,0.19,0.3,0.41,0.43,0.52,1
8597,3,0.16,0.24,0.32,0.44,0.55,1
8598,4,0.1,0.15,0.22,0.29,0.34,1
8599,5,0.05,0.08,0.14,0.21,0.3,1
8600,1,0.3,0.39,0.52,0.63,0.73,1
8601,4,0.09,0.19,0.25,0.34,0.45,1
8602,4,0.06,0.08,0.12,0.33,0.43,1
8603,3,0.12,0.21,0.33,0.44,0.53,1
8604,2,0.24,0.35,0.45,0.53,0.56,1
8605,2,0.18,0.27,0.42,0.52,0.67,1
8606,4,0.11,0.18,0.25,0.33,0.4,1
8607,4,0.09,0.14,0.23,0.35,0.43,1
8608,4,0.07,0.13,0.23,0.3,0.35,1
8609,5,0.03,0.05,0.09,0.17,0.33,1
8610,3,0.13,0.18,0.3,0.41,0.5,1
8611,2,0.2,0.28,0.33,0.47,0.6,1
8612,4,0.07,0.1,0.16,0.27,0.34,1
8613,1,0.3,0.35,0.38,0.45,0.58,2
8614,1,0.27,0.4,0.56,0.68,0.79,1
8615,3,0.07,0.16,0.26,0.39,0.5,1
8616,2,0.2,0.28,0.41,0.51,0.58,1
8617,1,0.33,0.42,0.52,0.6,0.71,1
8618,4,0.04,0.09,0.15,0.27,0.39,1
8619,3,0.12,0.16,0.25,0.36,0.47,1
8620,3,0.2,0.25,0.31,0.44,0.64,1
8621,4,0.06,0.11,0.22,0.31,0.41,1
8622,3,0.13,0.24,0.31,0.4,0.49,1
8623,4,0.06,0.12,0.16,0.29,0.4,1
8624,2,0.2,0.31,0.42,0.5,0.62,1
8625,5,0.06,0.1,0.15,0.22,0.32,1
8626,4,0.1,0.17,0.22,0.34,0.4,1
8627,4,0.04,0.09,0.18,0.32,0.38,1
8628,4,0.06,0.11,0.18,0.26,0.36,1
8629,2,0.19,0.32,0.47,0.62,0.75,1
8630,3,0.14,0.2,0.34,0.39,0.53,1
8631,4,0.06,0.11,0.21,0.29,0.34,1
8632,2,0.22,0.33,0.43,0.55,0.68,1
8633,1,0.32,0.44,0.53,0.67,0.78,1
8634,5,0.03,0.06,0.09,0.15,0.32,2
8635,3,0.09,0.15,0.25,0.36,0.49,1
8636,4,0.09,0.12,0.2,0.28,0.37,1
8637,2,0.23,0.26,0.38,0.48,0.61,1
8638,1,0.32,0.48,0.58,0.71,0.81,1
8639,1,0.29,0.43,0.54,0.7,0.76,2
8640,3,0.11,0.18,0.35,0.48,0.58,1
8641,2,0.25,0.34,0.43,0.51,0.61,1
8642,2,0.2,0.28,0.38,0.53,0.64,1
8643,5,0.06,0.11,0.14,0.2,0.29,1
8644,1,0.33,0.43,0.57,0.7,0.84,1
8645,4,0.08,0.13,0.19,0.29,0.37,1
8646,5,0.04,0.08,0.15,0.21,0.28,1
8647,4,0.15,0.23,0.25,0.32,0.45,1
8648,5,0.06,0.08,0.12,0.22,0.33,1
8649,1,0.34,0.45,0.55,0.61,0.71,1
8650,1,0.32,0.44,0.57,0.66,0.76,1
8651,1,0.35,0.44,0.56,0.64,0.74,1
8652,1,0.28,0.4,0.46,0.6,0.69,1
8653,2,0.2,0.29,0.46,0.64,0.68,1
8654,2,0.24,0.33,0.44,0.54,0.59,1
8655,1,0.29,0.34,0.45,0.51,0.62,1
8656,1,0.28,0.45,0.52,0.63,0.74,3
8657,5,0.06,0.09,0.22,0.27,0.29,1
8658,4,0.07,0.13,0.16,0.28,0.32,1
8659,4,0.09,0.14,0.22,0.27,0.4,1
8660,3,0.13,0.19,0.34,0.45,0.56,1
8661,5,0.05,0.06,0.12,0.16,0.29,1
8662,3,0.17,0.24,0.31,0.36,0.48,2
8663,3,0.11,0.18,0.28,0.34,0.45,1
8664,4,0.06,0.12,0.23,0.31,0.39,1
8665,3,0.08,0.15,0.26,0.35,0.45,2
8666,4,0.06,0.09,0.18,0.28,0.38,1
8667,5,0.07,0.1,0.12,0.18,0.3,1
8668,2,0.23,0.31,0.38,0.51,0.6,1
8669,4,0.09,0.13,0.2,0.27,0.39,1
8670,2,0.25,0.34,0.46,0.51,0.61,1
8671,1,0.3,0.34,0.46,0.51,0.58,1
8672,1,0.27,0.34,0.42,0.53,0.61,2
8673,1,0.32,0.41,0.5,0.6,0.68,1
8674,5,0.05,0.08,0.12,0.16,0.32,1
8675,4,0.06,0.12,0.2,0.34,0.42,1
8676,2,0.21,0.29,0.41,0.51,0.71,1
8677,5,0.05,0.08,0.13,0.18,0.26,1
8678,2,0.21,0.27,0.39,0.45,0.52,1
8679,4,0.06,0.11,0.19,0.34,0.52,1
8680,4,0.07,0.13,0.21,0.33,0.46,1
8681,4,0.07,0.12,0.18,0.33,0.43,1
8682,3,0.13,0.22,0.33,0.41,0.47,1
8683,2,0.24,0.31,0.39,0.47,0.55,1
8684,2,0.19,0.28,0.4,0.55,0.63,1
8685,5,0.06,0.09,0.13,0.18,0.28,1
8686,2,0.19,0.31,0.44,0.55,0.6,1
8687,5,0.09,0.14,0.21,0.22,0.25,1
8688,5,0.04,0.05,0.08,0.14,0.29,1
8689,5,0.04,0.07,0.12,0.19,0.26,1
8690,5,0.03,0.04,0.07,0.14,0.32,1
8691,5,0.04,0.08,0.12,0.17,0.34,1
8692,1,0.27,0.41,0.51,0.57,0.67,1
8693,5,0.04,0.05,0.11,0.23,0.32,1
8694,3,0.1,0.2,0.29,0.43,0.54,1
8695,4,0.06,0.12,0.21,0.28,0.4,1
8696,1,0.3,0.32,0.51,0.67,0.79,1
8697,4,0.08,0.13,0.18,0.27,0.36,1
8698,1,0.29,0.4,0.47,0.63,0.73,1
8699,2,0.19,0.28,0.38,0.54,0.68,1
8700,5,0.03,0.05,0.1,0.18,0.26,1
8701,1,0.3,0.34,0.44,0.58,0.7,1
8702,2,0.2,0.33,0.39,0.52,0.69,1
8703,3,0.09,0.19,0.34,0.49,0.55,2
8704,5,0.07,0.11,0.14,0.22,0.27,1
8705,5,0.05,0.08,0.12,0.22,0.28,1
8706,3,0.14,0.23,0.35,0.46,0.61,1
8707,2,0.25,0.33,0.49,0.6,0.73,1
8708,5,0.07,0.09,0.13,0.23,0.33,1
8709,5,0.05,0.1,0.16,0.21,0.29,1
8710,4,0.08,0.14,0.2,0.29,0.4,1
8711,5,0.03,0.05,0.09,0.15,0.26,1
8712,5,0.07,0.12,0.2,0.25,0.34,1
8713,1,0.35,0.48,0.62,0.67,0.76,1
8714,2,0.24,0.33,0.47,0.6,0.74,1
8715,3,0.1,0.21,0.31,0.4,0.5,1
8716,5,0.03,0.06,0.12,0.2,0.32,1
8717,2,0.22,0.29,0.38,0.49,0.65,1
8718,2,0.23,0.32,0.42,0.49,0.52,1
8719,1,0.3,0.48,0.55,0.62,0.71,1
8720,4,0.04,0.09,0.15,0.26,0.39,1
8721,1,0.33,0.49,0.56,0.7,0.77,1
8722,4,0.07,0.12,0.17,0.26,0.39,1
8723,2,0.2,0.29,0.41,0.46,0.55,1
8724,2,0.18,0.27,0.4,0.44,0.51,1
8725,5,0.04,0.07,0.13,0.19,0.27,1
8726,2,0.18,0.31,0.45,0.56,0.65,1
8727,5,0.07,0.09,0.13,0.25,0.3,1
8728,3,0.15,0.23,0.3,0.37,0.51,1
8729,4,0.09,0.11,0.15,0.33,0.41,1
8730,5,0.07,0.15,0.21,0.22,0.3,1
8731,1,0.27,0.41,0.53,0.65,0.7,1
8732,3,0.12,0.21,0.33,0.41,0.56,2
8733,2,0.17,0.29,0.4,0.54,0.71,1
8734,3,0.21,0.26,0.31,0.41,0.54,1
8735,3,0.11,0.16,0.29,0.38,0.5,2
8736,4,0.1,0.15,0.17,0.29,0.37,1
8737,5,0.04,0.07,0.13,0.21,0.33,1
8738,1,0.3,0.39,0.54,0.65,0.72,1
8739,5,0.04,0.07,0.12,0.2,0.29,1
8740,2,0.21,0.31,0.34,0.42,0.52,1
8741,4,0.09,0.15,0.23,0.32,0.47,1
8742,3,0.15,0.23,0.31,0.4,0.52,1
8743,5,0.07,0.11,0.15,0.22,0.32,1
8744,1,0.27,0.39,0.42,0.56,0.68,1
8745,1,0.31,0.4,0.57,0.7,0.75,1
8746,2,0.18,0.31,0.5,0.58,0.68,2
8747,2,0.23,0.34,0.43,0.58,0.69,1
8748,5,0.07,0.08,0.12,0.17,0.26,1
8749,2,0.16,0.3,0.4,0.5,0.64,1
8750,3,0.17,0.2,0.3,0.43,0.54,1
8751,5,0.05,0.09,0.14,0.23,0.31,1
8752,5,0.04,0.06,0.11,0.17,0.28,1
8753,4,0.11,0.16,0.19,0.27,0.42,1
8754,3,0.1,0.18,0.29,0.37,0.53,1
8755,4,0.13,0.19,0.23,0.29,0.4,1
8756,4,0.09,0.14,0.2,0.33,0.48,1
8757,5,0.03,0.05,0.1,0.2,0.27,1
8758,1,0.25,0.35,0.47,0.59,0.68,1
8759,5,0.03,0.06,0.15,0.19,0.31,1
8760,2,0.16,0.28,0.4,0.5,0.68,1
8761,1,0.34,0.46,0.57,0.66,0.74,1
8762,4,0.08,0.12,0.19,0.26,0.4,3
8763,1,0.32,0.47,0.59,0.66,0.73,1
8764,1,0.32,0.46,0.56,0.65,0.7,1
8765,1,0.26,0.35,0.44,0.57,0.69,1
8766,2,0.17,0.26,0.35,0.55,0.62,1
8767,5,0.04,0.09,0.14,0.18,0.3,1
8768,4,0.06,0.1,0.17,0.26,0.46,1
8769,2,0.17,0.27,0.33,0.42,0.54,1
8770,4,0.12,0.18,0.26,0.33,0.47,1
8771,5,0.04,0.06,0.1,0.18,0.29,2
8772,5,0.08,0.13,0.18,0.24,0.35,1
8773,4,0.07,0.11,0.2,0.3,0.38,1
8774,4,0.11,0.13,0.21,0.31,0.42,1
8775,5,0.05,0.08,0.13,0.22,0.31,1
8776,1,0.35,0.42,0.5,0.56,0.67,1
8777,2,0.21,0.32,0.37,0.47,0.61,1
8778,1,0.25,0.35,0.48,0.58,0.69,1
8779,3,0.12,0.18,0.28,0.41,0.54,1
8780,2,0.21,0.34,0.4,0.55,0.64,1
8781,3,0.15,0.23,0.3,0.36,0.39,2
8782,4,0.05,0.08,0.13,0.25,0.42,1
8783,2,0.19,0.29,0.45,0.54,0.65,1
8784,1,0.32,0.49,0.56,0.7,0.79,1
8785,1,0.28,0.38,0.48,0.57,0.7,1
8786,3,0.11,0.19,0.28,0.38,0.47,4
8787,5,0.04,0.08,0.13,0.17,0.25,1
8788,5,0.03,0.05,0.1,0.17,0.32,1
8789,1,0.26,0.35,0.48,0.62,0.73,1
8790,1,0.26,0.36,0.44,0.52,0.63,1
8791,2,0.2,0.27,0.35,0.43,0.5,1
8792,3,0.16,0.24,0.34,0.42,0.5,1
8793,3,0.11,0.15,0.26,0.38,0.5,1
8794,5,0.06,0.08,0.14,0.16,0.28,1
8795,3,0.13,0.23,0.32,0.44,0.54,2
8796,1,0.33,0.53,0.69,0.79,0.81,1
8797,4,0.04,0.08,0.15,0.25,0.37,1
8798,5,0.04,0.07,0.12,0.23,0.34,1
8799,1,0.31,0.35,0.41,0.55,0.66,1
8800,2,0.24,0.33,0.43,0.53,0.69,1
8801,5,0.03,0.06,0.09,0.18,0.33,1
8802,1,0.3,0.43,0.59,0.64,0.72,1
8803,1,0.31,0.42,0.48,0.64,0.72,1
8804,1,0.26,0.38,0.46,0.58,0.68,1
8805,1,0.35,0.37,0.51,0.62,0.72,1
8806,3,0.13,0.19,0.26,0.35,0.48,1
8807,4,0.1,0.13,0.18,0.3,0.42,2
8808,2,0.19,0.3,0.36,0.46,0.62,1
8809,5,0.04,0.07,0.11,0.2,0.34,1
8810,5,0.07,0.11,0.19,0.26,0.28,1
8811,1,0.32,0.43,0.57,0.68,0.74,1
8812,5,0.04,0.07,0.13,0.23,0.33,1
8813,5,0.03,0.04,0.09,0.15,0.31,1
8814,2,0.21,0.31,0.34,0.46,0.56,1
8815,2,0.17,0.31,0.44,0.55,0.66,1
8816,1,0.27,0.4,0.52,0.7,0.78,1
8817,3,0.15,0.22,0.33,0.39,0.49,1
8818,3,0.08,0.15,0.28,0.39,0.56,1
8819,2,0.21,0.3,0.4,0.51,0.62,1
8820,3,0.11,0.18,0.26,0.41,0.59,1
8821,1,0.32,0.44,0.57,0.69,0.76,1
8822,1,0.34,0.41,0.53,0.66,0.73,1
8823,4,0.06,0.11,0.14,0.28,0.34,1
8824,3,0.11,0.17,0.29,0.41,0.53,2
8825,3,0.17,0.24,0.31,0.39,0.51,2
8826,3,0.09,0.16,0.27,0.36,0.47,1
8827,4,0.07,0.11,0.15,0.33,0.47,2
8828,4,0.09,0.16,0.24,0.3,0.38,1
8829,4,0.07,0.1,0.17,0.27,0.37,1
8830,3,0.13,0.24,0.34,0.49,0.59,1
8831,3,0.13,0.2,0.27,0.33,0.4,1
8832,4,0.07,0.11,0.15,0.26,0.39,1
8833,3,0.08,0.15,0.27,0.43,0.51,1
8834,5,0.08,0.1,0.16,0.21,0.28,1
8835,2,0.24,0.33,0.45,0.57,0.7,1
8836,5,0.09,0.13,0.15,0.24,0.33,1
8837,4,0.06,0.12,0.22,0.31,0.45,1
8838,2,0.22,0.34,0.41,0.52,0.59,1
8839,5,0.02,0.05,0.1,0.19,0.29,1
8840,5,0.03,0.06,0.14,0.24,0.32,1
8841,4,0.08,0.17,0.25,0.32,0.44,1
8842,5,0.03,0.05,0.08,0.15,0.27,1
8843,3,0.12,0.16,0.28,0.33,0.42,1
8844,5,0.05,0.09,0.15,0.23,0.32,1
8845,2,0.19,0.32,0.43,0.54,0.67,1
8846,4,0.15,0.2,0.27,0.32,0.4,2
8847,3,0.13,0.19,0.3,0.4,0.52,1
8848,3,0.1,0.2,0.3,0.43,0.56,2
8849,5,0.04,0.07,0.12,0.16,0.25,1
8850,2,0.18,0.25,0.36,0.43,0.49,2
8851,4,0.07,0.14,0.19,0.33,0.47,1
8852,5,0.06,0.09,0.11,0.22,0.3,1
8853,4,0.09,0.14,0.18,0.27,0.4,1
8854,5,0.04,0.06,0.11,0.15,0.26,1
8855,2,0.22,0.3,0.36,0.47,0.57,1
8856,5,0.05,0.07,0.13,0.21,0.32,1
8857,3,0.13,0.21,0.33,0.43,0.58,2
8858,3,0.16,0.23,0.34,0.42,0.54,1
8859,4,0.06,0.08,0.14,0.27,0.36,1
8860,2,0.22,0.32,0.43,0.65,0.73,1
8861,4,0.09,0.12,0.17,0.28,0.4,1
8862,3,0.16,0.22,0.34,0.41,0.53,1
8863,5,0.04,0.07,0.13,0.25,0.34,1
8864,1,0.33,0.41,0.47,0.56,0.65,1
8865,4,0.1,0.13,0.23,0.33,0.5,1
8866,1,0.32,0.41,0.5,0.56,0.6,1
8867,4,0.08,0.1,0.18,0.31,0.53,1
8868,1,0.3,0.52,0.62,0.74,0.78,1
8869,2,0.21,0.29,0.36,0.48,0.62,1
8870,1,0.35,0.46,0.61,0.72,0.81,1
8871,1,0.25,0.35,0.46,0.59,0.7,1
8872,1,0.29,0.42,0.62,0.75,0.83,1
8873,2,0.19,0.31,0.44,0.49,0.61,1
8874,2,0.16,0.29,0.38,0.54,0.68,1
8875,5,0.06,0.1,0.12,0.16,0.29,1
8876,3,0.08,0.18,0.28,0.38,0.46,1
8877,1,0.28,0.35,0.49,0.62,0.73,1
8878,1,0.29,0.37,0.48,0.57,0.66,1
8879,5,0.05,0.07,0.1,0.13,0.26,1
8880,4,0.09,0.12,0.23,0.28,0.4,4
8881,4,0.05,0.1,0.2,0.3,0.46,1
8882,2,0.23,0.33,0.46,0.57,0.64,1
8883,4,0.04,0.07,0.16,0.31,0.49,2
8884,5,0.04,0.07,0.12,0.2,0.33,2
8885,1,0.28,0.38,0.47,0.56,0.66,1
8886,2,0.17,0.28,0.39,0.57,0.69,2
8887,4,0.11,0.14,0.22,0.34,0.48,1
8888,2,0.14,0.27,0.41,0.5,0.59,2
8889,2,0.24,0.35,0.5,0.56,0.67,1
8890,4,0.1,0.19,0.25,0.31,0.43,2
8891,4,0.14,0.16,0.25,0.34,0.44,1
8892,5,0.03,0.06,0.09,0.19,0.26,1
8893,4,0.08,0.15,0.21,0.32,0.43,1
8894,3,0.09,0.16,0.28,0.41,0.56,2
8895,1,0.26,0.35,0.46,0.59,0.75,1
8896,2,0.19,0.31,0.43,0.58,0.69,1
8897,4,0.07,0.13,0.18,0.25,0.35,1
8898,4,0.13,0.16,0.25,0.3,0.44,1
8899,3,0.13,0.21,0.28,0.41,0.52,1
8900,1,0.34,0.49,0.57,0.6,0.66,1
8901,5,0.03,0.06,0.1,0.2,0.28,1
8902,2,0.14,0.26,0.34,0.4,0.5,1
8903,2,0.21,0.3,0.38,0.5,0.59,1
8904,5,0.09,0.13,0.18,0.21,0.27,2
8905,1,0.33,0.44,0.5,0.55,0.66,1
8906,1,0.34,0.42,0.55,0.64,0.73,1
8907,3,0.1,0.19,0.35,0.5,0.61,1
8908,3,0.12,0.24,0.3,0.36,0.39,1
8909,4,0.07,0.11,0.16,0.29,0.43,1
8910,3,0.13,0.21,0.26,0.35,0.46,1
8911,4,0.07,0.12,0.18,0.27,0.38,1
8912,3,0.14,0.2,0.3,0.39,0.53,1
8913,3,0.13,0.23,0.29,0.34,0.47,1
8914,4,0.06,0.08,0.18,0.32,0.43,1
8915,1,0.34,0.49,0.61,0.68,0.77,2
8916,3,0.11,0.17,0.27,0.37,0.46,2
8917,1,0.27,0.34,0.46,0.55,0.63,2
8918,3,0.09,0.19,0.31,0.37,0.46,1
8919,2,0.15,0.25,0.36,0.4,0.58,1
8920,5,0.06,0.12,0.15,0.24,0.33,1
8921,5,0.04,0.06,0.1,0.2,0.29,1
8922,2,0.19,0.28,0.42,0.49,0.62,1
8923,1,0.34,0.44,0.53,0.66,0.77,1
8924,4,0.09,0.13,0.17,0.35,0.46,1
8925,5,0.04,0.08,0.12,0.17,0.26,1
8926,5,0.09,0.14,0.19,0.23,0.32,1
