"Scenario","MTD","Dose1","Dose2","Dose3","Dose4","Dose5","Attempt"
8688,3,0.21,0.24,0.3,0.34,0.38,2
8689,5,0.14,0.17,0.2,0.25,0.29,1
8690,4,0.19,0.22,0.27,0.3,0.36,1
8691,4,0.15,0.19,0.23,0.31,0.37,1
8692,2,0.24,0.31,0.36,0.44,0.52,1
8693,1,0.29,0.32,0.36,0.39,0.45,1
8694,1,0.28,0.32,0.38,0.42,0.48,1
8695,2,0.21,0.3,0.35,0.4,0.46,1
8696,3,0.2,0.23,0.31,0.37,0.46,1
8697,1,0.3,0.34,0.41,0.49,0.55,1
8698,4,0.16,0.2,0.25,0.31,0.37,1
8699,1,0.31,0.35,0.43,0.47,0.5,1
8700,4,0.15,0.2,0.25,0.31,0.37,2
8701,3,0.21,0.27,0.3,0.36,0.38,1
8702,3,0.23,0.25,0.29,0.35,0.41,1
8703,3,0.21,0.24,0.3,0.34,0.38,1
8704,2,0.28,0.31,0.37,0.44,0.49,1
8705,1,0.32,0.34,0.42,0.49,0.54,1
8706,3,0.2,0.24,0.3,0.34,0.39,2
8707,1,0.31,0.35,0.43,0.47,0.51,1
8708,3,0.2,0.27,0.32,0.35,0.43,1
8709,3,0.22,0.25,0.31,0.37,0.41,1
8710,4,0.2,0.24,0.27,0.32,0.4,1
8711,2,0.25,0.3,0.37,0.44,0.5,1
8712,3,0.19,0.25,0.3,0.37,0.41,1
8713,2,0.26,0.29,0.34,0.37,0.43,1
8714,5,0.16,0.2,0.23,0.28,0.31,1
8715,5,0.13,0.16,0.18,0.22,0.28,1
8716,3,0.23,0.26,0.3,0.36,0.4,1
8717,4,0.16,0.19,0.22,0.3,0.38,1
8718,3,0.22,0.29,0.3,0.33,0.35,1
8719,1,0.32,0.36,0.41,0.44,0.47,1
8720,3,0.21,0.25,0.3,0.35,0.4,2
8721,2,0.22,0.28,0.33,0.38,0.46,1
8722,4,0.17,0.21,0.26,0.29,0.32,1
8723,4,0.16,0.22,0.26,0.31,0.36,1
8724,5,0.14,0.15,0.21,0.26,0.31,1
8725,5,0.14,0.17,0.22,0.25,0.3,1
8726,3,0.19,0.22,0.29,0.36,0.41,2
8727,4,0.17,0.2,0.26,0.31,0.35,1
8728,2,0.26,0.3,0.33,0.39,0.45,2
8729,2,0.26,0.3,0.34,0.41,0.45,1
8730,1,0.3,0.37,0.45,0.51,0.54,1
8731,2,0.25,0.3,0.37,0.38,0.42,1
8732,3,0.19,0.24,0.29,0.32,0.33,1
8733,3,0.22,0.26,0.3,0.34,0.39,1
8734,1,0.3,0.33,0.37,0.4,0.43,1
8735,3,0.21,0.27,0.32,0.38,0.42,1
8736,5,0.14,0.18,0.21,0.26,0.32,1
8737,4,0.17,0.2,0.24,0.31,0.35,1
8738,2,0.28,0.3,0.36,0.39,0.46,1
8739,1,0.29,0.35,0.41,0.49,0.54,1
8740,4,0.2,0.24,0.27,0.29,0.33,1
8741,1,0.31,0.35,0.4,0.49,0.52,2
8742,1,0.32,0.36,0.43,0.48,0.57,1
8743,1,0.32,0.39,0.44,0.48,0.54,1
8744,2,0.26,0.31,0.39,0.44,0.52,1
8745,5,0.14,0.17,0.22,0.27,0.32,1
8746,4,0.16,0.2,0.25,0.31,0.35,1
8747,4,0.2,0.24,0.26,0.32,0.36,1
8748,4,0.16,0.2,0.23,0.29,0.36,1
8749,1,0.31,0.35,0.41,0.49,0.54,1
8750,5,0.15,0.18,0.22,0.25,0.3,1
8751,2,0.28,0.3,0.37,0.42,0.45,1
8752,5,0.12,0.16,0.2,0.25,0.32,1
8753,4,0.17,0.21,0.26,0.32,0.37,2
8754,3,0.18,0.23,0.28,0.34,0.38,1
8755,5,0.15,0.17,0.2,0.25,0.32,2
8756,1,0.31,0.39,0.42,0.52,0.58,1
8757,4,0.15,0.2,0.24,0.29,0.33,1
8758,5,0.13,0.16,0.2,0.24,0.29,1
8759,3,0.21,0.26,0.3,0.35,0.39,1
8760,4,0.17,0.22,0.25,0.3,0.37,1
8761,3,0.22,0.25,0.3,0.33,0.4,2
8762,1,0.3,0.34,0.37,0.42,0.48,3
8763,1,0.29,0.34,0.36,0.43,0.48,1
8764,3,0.2,0.26,0.32,0.36,0.43,1
8765,5,0.13,0.16,0.21,0.27,0.32,1
8766,2,0.28,0.31,0.39,0.48,0.58,1
8767,5,0.13,0.16,0.21,0.26,0.3,1
8768,5,0.12,0.15,0.2,0.24,0.28,1
8769,1,0.3,0.34,0.39,0.43,0.48,1
8770,1,0.31,0.34,0.37,0.45,0.51,2
8771,4,0.19,0.24,0.28,0.31,0.35,4
8772,3,0.2,0.24,0.3,0.35,0.41,1
8773,2,0.26,0.32,0.36,0.42,0.46,1
8774,3,0.21,0.27,0.32,0.37,0.4,1
8775,1,0.32,0.35,0.39,0.45,0.49,1
8776,4,0.17,0.2,0.26,0.32,0.38,3
8777,5,0.14,0.16,0.19,0.24,0.3,2
8778,2,0.24,0.29,0.33,0.38,0.43,1
8779,1,0.3,0.35,0.4,0.47,0.51,1
8780,4,0.2,0.24,0.28,0.3,0.34,3
8781,3,0.2,0.23,0.28,0.33,0.4,2
8782,5,0.15,0.18,0.21,0.26,0.32,1
8783,3,0.24,0.26,0.28,0.35,0.39,1
8784,2,0.25,0.3,0.37,0.41,0.46,2
8785,1,0.3,0.33,0.4,0.48,0.53,1
8786,2,0.25,0.32,0.34,0.4,0.45,1
8787,4,0.15,0.22,0.27,0.32,0.37,3
8788,1,0.29,0.34,0.37,0.44,0.47,1
8789,4,0.19,0.2,0.23,0.28,0.33,1
8790,2,0.25,0.32,0.35,0.41,0.49,2
8791,5,0.1,0.14,0.19,0.22,0.29,1
8792,4,0.19,0.23,0.27,0.31,0.36,1
8793,1,0.28,0.32,0.38,0.43,0.48,1
8794,5,0.18,0.19,0.22,0.26,0.31,1
8795,5,0.16,0.2,0.24,0.27,0.32,1
8796,2,0.24,0.29,0.39,0.44,0.48,1
8797,5,0.13,0.15,0.21,0.25,0.3,1
8798,3,0.18,0.21,0.28,0.33,0.38,1
8799,3,0.2,0.24,0.29,0.34,0.39,1
8800,2,0.26,0.3,0.35,0.43,0.46,1
8801,2,0.27,0.32,0.35,0.42,0.51,1
8802,3,0.17,0.21,0.28,0.35,0.42,2
8803,2,0.25,0.3,0.34,0.39,0.46,1
8804,5,0.1,0.15,0.19,0.22,0.29,1
8805,3,0.22,0.25,0.32,0.35,0.4,1
8806,5,0.12,0.16,0.19,0.25,0.28,1
8807,5,0.14,0.18,0.21,0.23,0.28,1
8808,2,0.24,0.3,0.38,0.43,0.53,1
8809,2,0.26,0.32,0.38,0.43,0.49,1
8810,3,0.2,0.25,0.3,0.34,0.41,1
8811,2,0.27,0.32,0.36,0.42,0.49,1
8812,2,0.27,0.3,0.37,0.43,0.51,1
8813,1,0.28,0.32,0.38,0.46,0.5,1
8814,1,0.29,0.38,0.43,0.5,0.58,1
8815,3,0.23,0.26,0.3,0.37,0.43,1
8816,3,0.21,0.25,0.31,0.38,0.43,1
8817,3,0.2,0.23,0.29,0.31,0.35,2
8818,5,0.11,0.15,0.19,0.24,0.28,1
8819,4,0.18,0.2,0.22,0.28,0.32,1
8820,1,0.29,0.36,0.41,0.44,0.49,1
8821,4,0.16,0.2,0.24,0.3,0.37,2
8822,2,0.24,0.31,0.38,0.41,0.49,1
8823,2,0.27,0.32,0.39,0.45,0.53,2
8824,3,0.19,0.23,0.31,0.37,0.44,1
8825,1,0.3,0.34,0.39,0.46,0.53,1
8826,1,0.3,0.35,0.44,0.46,0.54,1
8827,1,0.29,0.31,0.37,0.46,0.51,1
8828,1,0.32,0.38,0.45,0.51,0.57,2
8829,5,0.15,0.17,0.2,0.24,0.3,1
8830,2,0.25,0.31,0.36,0.41,0.47,1
8831,5,0.16,0.2,0.22,0.26,0.3,1
8832,5,0.15,0.19,0.26,0.28,0.29,1
8833,3,0.24,0.28,0.3,0.34,0.42,2
8834,4,0.14,0.2,0.24,0.32,0.35,1
8835,1,0.32,0.37,0.41,0.47,0.55,1
8836,4,0.17,0.2,0.23,0.28,0.33,1
8837,2,0.24,0.29,0.36,0.4,0.43,1
8838,1,0.28,0.32,0.34,0.4,0.46,1
8839,1,0.32,0.38,0.41,0.46,0.5,1
8840,4,0.17,0.2,0.26,0.3,0.38,2
8841,4,0.17,0.21,0.26,0.32,0.37,1
8842,5,0.19,0.22,0.23,0.26,0.3,1
8843,4,0.14,0.18,0.24,0.28,0.34,1
8844,4,0.14,0.18,0.24,0.28,0.33,1
8845,4,0.18,0.22,0.26,0.29,0.34,1
8846,5,0.13,0.18,0.23,0.27,0.32,1
8847,2,0.24,0.28,0.32,0.39,0.44,1
8848,3,0.19,0.25,0.29,0.31,0.38,1
8849,3,0.2,0.24,0.3,0.36,0.42,1
8850,4,0.15,0.17,0.21,0.28,0.33,1
8851,3,0.2,0.25,0.3,0.34,0.43,1
8852,5,0.17,0.2,0.23,0.24,0.29,1
8853,5,0.1,0.14,0.17,0.22,0.28,1
8854,3,0.21,0.26,0.31,0.34,0.39,1
8855,4,0.14,0.21,0.26,0.32,0.38,1
8856,3,0.17,0.23,0.28,0.35,0.4,1
8857,2,0.25,0.29,0.32,0.38,0.44,1
8858,1,0.3,0.37,0.42,0.47,0.53,1
8859,3,0.18,0.25,0.29,0.31,0.36,1
8860,2,0.26,0.29,0.33,0.39,0.47,1
8861,3,0.22,0.26,0.31,0.36,0.43,1
8862,1,0.29,0.33,0.36,0.43,0.51,1
8863,5,0.14,0.17,0.18,0.25,0.3,1
8864,3,0.17,0.2,0.28,0.33,0.39,1
8865,1,0.31,0.38,0.41,0.48,0.49,1
8866,4,0.2,0.22,0.23,0.28,0.34,1
8867,3,0.23,0.27,0.32,0.35,0.42,1
8868,2,0.24,0.29,0.34,0.38,0.44,1
8869,1,0.32,0.39,0.44,0.5,0.56,1
8870,3,0.18,0.23,0.31,0.35,0.42,2
8871,2,0.29,0.3,0.33,0.39,0.46,1
8872,4,0.18,0.22,0.24,0.3,0.33,1
8873,5,0.13,0.16,0.23,0.27,0.29,1
8874,3,0.18,0.22,0.31,0.37,0.43,1
8875,5,0.09,0.12,0.18,0.24,0.32,1
8876,3,0.18,0.23,0.3,0.35,0.4,1
8877,3,0.23,0.25,0.28,0.33,0.37,1
8878,2,0.22,0.29,0.34,0.39,0.45,1
8879,4,0.19,0.21,0.24,0.3,0.36,1
8880,4,0.15,0.19,0.25,0.28,0.33,1
8881,4,0.21,0.23,0.27,0.32,0.4,1
8882,5,0.12,0.15,0.18,0.25,0.32,1
8883,4,0.18,0.2,0.24,0.3,0.32,2
8884,5,0.13,0.18,0.2,0.27,0.32,1
8885,4,0.14,0.18,0.25,0.3,0.37,1
8886,1,0.3,0.36,0.43,0.52,0.58,1
8887,4,0.18,0.23,0.26,0.32,0.4,1
8888,2,0.25,0.29,0.36,0.4,0.45,1
8889,1,0.29,0.36,0.39,0.42,0.47,1
8890,3,0.22,0.25,0.31,0.32,0.38,1
8891,2,0.23,0.31,0.32,0.39,0.42,1
8892,3,0.18,0.23,0.32,0.37,0.46,1
8893,4,0.17,0.2,0.24,0.28,0.33,1
8894,5,0.14,0.17,0.2,0.23,0.3,1
8895,2,0.26,0.32,0.36,0.42,0.5,1
8896,3,0.21,0.24,0.28,0.34,0.38,1
8897,3,0.23,0.27,0.31,0.35,0.41,1
8898,3,0.22,0.27,0.3,0.35,0.39,1
8899,1,0.32,0.35,0.4,0.46,0.5,1
8900,5,0.13,0.16,0.19,0.24,0.29,1
8901,4,0.17,0.22,0.25,0.28,0.33,1
8902,5,0.12,0.16,0.2,0.23,0.29,1
8903,2,0.24,0.28,0.32,0.36,0.39,2
8904,4,0.19,0.21,0.27,0.31,0.36,1
8905,4,0.21,0.24,0.28,0.3,0.34,1
8906,3,0.19,0.23,0.31,0.35,0.4,2
8907,2,0.25,0.32,0.35,0.4,0.44,1
8908,3,0.18,0.24,0.31,0.33,0.36,1
8909,2,0.25,0.3,0.34,0.38,0.46,1
8910,5,0.14,0.18,0.24,0.27,0.31,1
8911,5,0.1,0.15,0.19,0.25,0.32,2
8912,2,0.25,0.31,0.36,0.42,0.45,2
8913,1,0.31,0.35,0.39,0.46,0.51,1
8914,2,0.24,0.29,0.33,0.37,0.44,2
8915,1,0.28,0.34,0.4,0.48,0.54,1
8916,5,0.13,0.15,0.2,0.26,0.32,1
8917,2,0.2,0.28,0.33,0.39,0.42,1
8918,1,0.29,0.33,0.37,0.44,0.47,1
8919,5,0.13,0.16,0.2,0.26,0.28,1
8920,1,0.29,0.32,0.35,0.46,0.52,1
8921,2,0.26,0.3,0.36,0.41,0.46,2
8922,3,0.22,0.26,0.3,0.35,0.39,1
8923,2,0.27,0.32,0.38,0.42,0.45,1
8924,5,0.14,0.16,0.19,0.23,0.29,1
8925,5,0.15,0.18,0.2,0.24,0.29,3
8926,1,0.28,0.32,0.37,0.45,0.53,1
8927,3,0.2,0.26,0.29,0.33,0.39,1
8928,1,0.3,0.36,0.42,0.44,0.51,1
8929,5,0.14,0.17,0.22,0.26,0.31,1
8930,2,0.27,0.29,0.33,0.4,0.46,1
8931,2,0.26,0.3,0.33,0.36,0.39,1
8932,1,0.31,0.38,0.45,0.52,0.59,1
8933,4,0.17,0.22,0.23,0.28,0.34,1
8934,3,0.23,0.27,0.32,0.39,0.47,1
8935,1,0.31,0.35,0.4,0.46,0.51,1
8936,1,0.31,0.34,0.37,0.45,0.5,1
8937,3,0.24,0.27,0.32,0.37,0.42,1
8938,5,0.14,0.16,0.19,0.21,0.28,2
8939,5,0.15,0.18,0.23,0.28,0.31,1
8940,1,0.28,0.32,0.33,0.42,0.45,1
8941,2,0.26,0.32,0.38,0.44,0.5,1
8942,3,0.22,0.25,0.31,0.35,0.41,1
8943,5,0.1,0.13,0.18,0.24,0.28,1
8944,3,0.19,0.23,0.29,0.34,0.4,1
8945,5,0.15,0.18,0.21,0.24,0.29,1
8946,1,0.28,0.32,0.35,0.38,0.44,1
8947,2,0.23,0.3,0.34,0.39,0.44,1
8948,5,0.12,0.15,0.18,0.22,0.28,1
8949,1,0.29,0.34,0.4,0.47,0.55,1
8950,1,0.29,0.36,0.4,0.46,0.49,1
8951,4,0.15,0.18,0.23,0.28,0.34,1
8952,2,0.27,0.3,0.32,0.37,0.42,1
8953,5,0.15,0.18,0.21,0.26,0.29,1
8954,2,0.24,0.28,0.34,0.37,0.43,1
8955,1,0.32,0.35,0.42,0.47,0.53,1
8956,3,0.21,0.24,0.3,0.36,0.41,1
8957,3,0.19,0.24,0.29,0.33,0.37,2
8958,5,0.13,0.16,0.19,0.24,0.3,1
8959,3,0.16,0.2,0.28,0.34,0.39,1
8960,4,0.16,0.21,0.27,0.3,0.33,1
8961,4,0.16,0.2,0.23,0.32,0.39,1
8962,3,0.2,0.26,0.29,0.34,0.38,1
8963,3,0.2,0.23,0.29,0.34,0.41,1
8964,4,0.16,0.19,0.24,0.3,0.34,1
8965,1,0.29,0.37,0.42,0.47,0.54,1
8966,1,0.31,0.38,0.45,0.47,0.51,1
8967,3,0.18,0.21,0.28,0.33,0.36,1
8968,5,0.12,0.16,0.19,0.25,0.3,1
8969,1,0.32,0.37,0.41,0.48,0.54,1
8970,2,0.24,0.32,0.35,0.39,0.46,1
8971,1,0.31,0.34,0.4,0.44,0.53,1
8972,1,0.3,0.33,0.36,0.4,0.48,1
8973,2,0.23,0.3,0.33,0.38,0.44,1
8974,3,0.2,0.26,0.31,0.34,0.4,1
8975,2,0.24,0.32,0.38,0.43,0.47,2
8976,3,0.19,0.25,0.29,0.33,0.4,1
8977,2,0.23,0.29,0.35,0.41,0.46,1
8978,4,0.17,0.22,0.26,0.3,0.35,1
8979,3,0.19,0.23,0.28,0.32,0.38,1
8980,5,0.15,0.18,0.21,0.23,0.29,1
8981,3,0.21,0.25,0.3,0.37,0.4,1
8982,3,0.22,0.25,0.31,0.4,0.45,2
8983,5,0.13,0.16,0.22,0.25,0.29,1
8984,2,0.22,0.32,0.34,0.4,0.49,1
8985,5,0.13,0.17,0.18,0.24,0.28,1
8986,4,0.16,0.19,0.24,0.28,0.36,1
8987,3,0.19,0.24,0.3,0.34,0.38,3
8988,4,0.16,0.22,0.26,0.31,0.38,1
8989,4,0.15,0.18,0.25,0.31,0.4,1
8990,1,0.32,0.39,0.45,0.51,0.59,1
8991,1,0.29,0.31,0.35,0.39,0.45,1
8992,3,0.24,0.27,0.3,0.36,0.42,1
8993,1,0.32,0.34,0.45,0.48,0.57,2
8994,4,0.2,0.21,0.25,0.3,0.38,1
8995,1,0.32,0.36,0.41,0.45,0.51,1
8996,5,0.11,0.14,0.19,0.22,0.28,2
8997,1,0.28,0.36,0.41,0.46,0.52,1
8998,5,0.12,0.14,0.19,0.23,0.28,1
8999,1,0.32,0.41,0.43,0.48,0.55,1
9000,4,0.13,0.16,0.19,0.28,0.36,1
9001,1,0.3,0.35,0.4,0.47,0.53,1
9002,3,0.18,0.23,0.28,0.33,0.35,1
9003,3,0.2,0.22,0.28,0.33,0.39,1
9004,1,0.3,0.33,0.37,0.46,0.51,1
9005,1,0.29,0.34,0.42,0.47,0.52,1
9006,3,0.23,0.26,0.29,0.31,0.35,1
9007,1,0.32,0.4,0.47,0.51,0.55,1
9008,4,0.17,0.22,0.25,0.31,0.39,2
9009,5,0.16,0.19,0.22,0.26,0.32,1
9010,1,0.3,0.34,0.37,0.43,0.48,1
9011,5,0.11,0.14,0.19,0.24,0.29,2
9012,5,0.12,0.16,0.2,0.27,0.32,1
9013,2,0.22,0.28,0.32,0.35,0.41,1
9014,3,0.17,0.2,0.28,0.32,0.39,1
9015,5,0.13,0.16,0.2,0.24,0.29,1
9016,2,0.22,0.28,0.34,0.39,0.41,1
9017,4,0.15,0.2,0.25,0.32,0.38,1
9018,5,0.13,0.17,0.22,0.25,0.31,1
9019,5,0.11,0.13,0.16,0.2,0.28,1
9020,1,0.29,0.36,0.41,0.43,0.48,1
9021,3,0.2,0.24,0.28,0.32,0.36,1
9022,3,0.2,0.26,0.29,0.35,0.42,1
9023,3,0.18,0.26,0.31,0.36,0.41,1
9024,5,0.11,0.14,0.19,0.22,0.28,1
9025,1,0.3,0.32,0.38,0.43,0.52,1
9026,5,0.15,0.19,0.24,0.25,0.3,1
9027,3,0.18,0.22,0.28,0.33,0.38,2
9028,2,0.27,0.29,0.35,0.38,0.45,1
9029,1,0.28,0.32,0.41,0.46,0.49,1
9030,3,0.23,0.27,0.3,0.39,0.45,1
9031,3,0.2,0.24,0.3,0.36,0.44,2
9032,1,0.29,0.35,0.38,0.41,0.45,1
9033,5,0.13,0.17,0.21,0.27,0.32,1
9034,4,0.17,0.21,0.27,0.3,0.35,1
9035,4,0.14,0.19,0.24,0.28,0.34,1
9036,3,0.2,0.23,0.29,0.34,0.37,1
9037,3,0.2,0.24,0.28,0.34,0.4,1
9038,4,0.14,0.17,0.22,0.28,0.33,1
9039,2,0.24,0.29,0.34,0.4,0.45,1
9040,5,0.15,0.19,0.23,0.26,0.31,1
9041,4,0.17,0.23,0.24,0.29,0.35,1
9042,1,0.28,0.35,0.44,0.5,0.54,1
9043,3,0.19,0.25,0.31,0.36,0.39,1
9044,2,0.26,0.29,0.39,0.46,0.53,1
9045,5,0.15,0.17,0.2,0.28,0.31,1
9046,2,0.25,0.31,0.33,0.39,0.41,1
9047,4,0.18,0.2,0.24,0.28,0.34,1
9048,5,0.13,0.18,0.21,0.26,0.29,1
9049,5,0.15,0.2,0.23,0.26,0.3,2
9050,5,0.15,0.18,0.19,0.22,0.3,2
9051,1,0.3,0.35,0.39,0.45,0.51,1
9052,2,0.25,0.3,0.36,0.4,0.45,1
9053,2,0.26,0.29,0.33,0.35,0.41,1
9054,1,0.31,0.36,0.41,0.47,0.5,1
9055,5,0.14,0.16,0.2,0.26,0.32,1
9056,4,0.17,0.19,0.23,0.3,0.33,1
9057,5,0.14,0.17,0.19,0.25,0.31,2
9058,4,0.17,0.2,0.24,0.29,0.33,1
9059,5,0.14,0.16,0.21,0.25,0.29,1
9060,5,0.1,0.13,0.17,0.2,0.28,1
9061,4,0.12,0.15,0.22,0.28,0.33,1
9062,2,0.27,0.32,0.37,0.41,0.47,1
9063,2,0.23,0.28,0.33,0.35,0.44,1
9064,1,0.29,0.35,0.42,0.5,0.56,1
9065,1,0.3,0.36,0.41,0.47,0.55,1
9066,3,0.21,0.26,0.29,0.34,0.38,1
9067,2,0.25,0.31,0.35,0.43,0.45,1
9068,4,0.17,0.2,0.25,0.3,0.36,1
9069,1,0.3,0.34,0.38,0.41,0.47,1
9070,3,0.2,0.23,0.3,0.34,0.4,1
9071,5,0.14,0.16,0.18,0.22,0.29,1
9072,4,0.14,0.19,0.23,0.31,0.35,1
9073,2,0.24,0.3,0.38,0.43,0.52,1
9074,4,0.18,0.21,0.26,0.31,0.35,1
9075,3,0.21,0.23,0.28,0.33,0.4,2
9076,2,0.24,0.28,0.32,0.35,0.4,1
9077,5,0.16,0.18,0.21,0.25,0.3,1
9078,4,0.19,0.22,0.25,0.28,0.34,1
9079,4,0.21,0.22,0.26,0.31,0.34,1
9080,2,0.25,0.31,0.35,0.42,0.47,1
9081,4,0.13,0.16,0.22,0.29,0.34,1
9082,5,0.09,0.13,0.16,0.22,0.28,1
9083,5,0.15,0.17,0.22,0.27,0.29,1
9084,3,0.22,0.24,0.31,0.37,0.43,1
9085,4,0.17,0.21,0.24,0.3,0.36,1
9086,5,0.13,0.17,0.2,0.23,0.3,1
9087,4,0.18,0.23,0.25,0.32,0.36,1
9088,4,0.14,0.18,0.21,0.29,0.31,2
9089,2,0.22,0.28,0.39,0.44,0.48,1
9090,4,0.2,0.26,0.28,0.3,0.36,1
9091,4,0.15,0.17,0.22,0.28,0.33,1
9092,4,0.17,0.23,0.24,0.3,0.31,1
9093,4,0.17,0.19,0.24,0.28,0.32,1
9094,3,0.16,0.21,0.29,0.33,0.39,1
9095,2,0.23,0.29,0.36,0.39,0.46,1
9096,3,0.2,0.26,0.3,0.38,0.43,1
9097,4,0.19,0.24,0.26,0.28,0.34,1
9098,2,0.25,0.32,0.39,0.44,0.49,2
9099,4,0.16,0.18,0.23,0.3,0.37,1
9100,1,0.29,0.33,0.39,0.46,0.51,1
9101,2,0.27,0.29,0.33,0.39,0.46,1
9102,3,0.2,0.23,0.28,0.32,0.37,1
9103,1,0.3,0.34,0.39,0.45,0.5,1
9104,2,0.21,0.28,0.32,0.34,0.39,1
9105,4,0.2,0.24,0.27,0.31,0.33,1
9106,1,0.28,0.32,0.33,0.39,0.44,1
9107,4,0.15,0.2,0.23,0.28,0.37,2
9108,3,0.23,0.24,0.3,0.38,0.4,2
9109,5,0.14,0.18,0.2,0.24,0.3,1
9110,2,0.23,0.28,0.33,0.39,0.45,1
9111,3,0.2,0.26,0.32,0.37,0.42,2
9112,3,0.17,0.23,0.29,0.35,0.37,1
9113,1,0.3,0.37,0.42,0.46,0.52,1
9114,1,0.29,0.36,0.41,0.45,0.49,1
9115,4,0.14,0.17,0.22,0.29,0.31,1
9116,2,0.22,0.29,0.36,0.4,0.43,1
9117,5,0.14,0.17,0.19,0.24,0.29,1
9118,3,0.22,0.24,0.29,0.34,0.41,1
9119,3,0.18,0.22,0.31,0.34,0.4,2
9120,1,0.32,0.36,0.43,0.49,0.53,1
9121,2,0.26,0.29,0.34,0.41,0.48,1
9122,3,0.2,0.24,0.28,0.36,0.41,1
9123,1,0.32,0.38,0.44,0.51,0.57,1
9124,5,0.13,0.16,0.19,0.23,0.31,1
9125,2,0.27,0.31,0.36,0.43,0.46,1
9126,1,0.3,0.36,0.37,0.4,0.45,1
9127,5,0.14,0.16,0.22,0.26,0.32,1
9128,2,0.24,0.28,0.36,0.43,0.49,1
9129,1,0.28,0.32,0.34,0.35,0.4,1
9130,3,0.18,0.21,0.28,0.35,0.4,1
9131,3,0.18,0.24,0.28,0.32,0.34,1
9132,2,0.24,0.3,0.33,0.42,0.52,2
9133,4,0.15,0.18,0.25,0.31,0.35,1
9134,2,0.23,0.28,0.33,0.37,0.43,1
9135,1,0.3,0.35,0.39,0.44,0.49,1
9136,5,0.1,0.12,0.15,0.23,0.29,1
9137,1,0.28,0.35,0.38,0.44,0.48,2
9138,2,0.2,0.28,0.33,0.4,0.48,1
9139,2,0.24,0.29,0.33,0.41,0.45,1
9140,2,0.25,0.32,0.36,0.42,0.48,1
9141,2,0.23,0.28,0.34,0.4,0.46,1
9142,3,0.23,0.27,0.3,0.38,0.41,1
9143,1,0.29,0.34,0.41,0.5,0.57,1
9144,4,0.22,0.25,0.27,0.32,0.36,1
9145,5,0.17,0.19,0.24,0.27,0.28,1
9146,2,0.23,0.3,0.35,0.4,0.43,1
9147,2,0.23,0.29,0.31,0.36,0.44,1
9148,1,0.3,0.37,0.48,0.56,0.62,1
9149,1,0.3,0.34,0.36,0.41,0.46,1
9150,5,0.12,0.13,0.18,0.21,0.28,1
9151,4,0.14,0.18,0.23,0.28,0.35,1
9152,4,0.18,0.21,0.23,0.29,0.34,1
9153,2,0.23,0.32,0.39,0.42,0.46,1
9154,2,0.27,0.3,0.34,0.41,0.46,1
9155,5,0.13,0.17,0.21,0.26,0.3,1
9156,5,0.14,0.17,0.2,0.27,0.3,1
9157,1,0.3,0.35,0.41,0.45,0.53,1
9158,2,0.2,0.28,0.32,0.41,0.47,1
9159,4,0.15,0.17,0.21,0.28,0.34,3
9160,1,0.28,0.33,0.38,0.46,0.53,1
9161,1,0.29,0.33,0.39,0.44,0.5,1
9162,3,0.22,0.23,0.29,0.35,0.41,1
9163,4,0.2,0.23,0.27,0.32,0.37,2
9164,5,0.12,0.15,0.2,0.25,0.29,1
9165,5,0.13,0.18,0.22,0.25,0.3,1
9166,3,0.2,0.23,0.3,0.34,0.4,1
9167,1,0.31,0.36,0.41,0.5,0.58,1
9168,4,0.14,0.19,0.22,0.3,0.38,1
9169,1,0.32,0.36,0.43,0.48,0.53,1
9170,3,0.18,0.23,0.28,0.33,0.37,2
9171,2,0.25,0.3,0.33,0.38,0.42,1
9172,2,0.26,0.3,0.35,0.4,0.46,1
9173,5,0.14,0.18,0.22,0.26,0.28,1
9174,1,0.32,0.37,0.45,0.52,0.54,1
9175,4,0.18,0.21,0.26,0.29,0.34,1
9176,3,0.2,0.25,0.32,0.38,0.47,2
9177,5,0.12,0.17,0.25,0.28,0.31,1
9178,3,0.19,0.25,0.31,0.36,0.4,1
9179,1,0.29,0.33,0.37,0.42,0.45,1
9180,4,0.13,0.16,0.22,0.28,0.32,1
9181,2,0.24,0.3,0.37,0.4,0.48,1
9182,2,0.26,0.31,0.35,0.37,0.44,1
9183,1,0.28,0.32,0.34,0.38,0.44,1
9184,2,0.24,0.28,0.32,0.38,0.43,1
9185,5,0.11,0.15,0.18,0.25,0.3,1
9186,5,0.13,0.17,0.23,0.25,0.28,2
9187,2,0.27,0.31,0.38,0.44,0.51,1
9188,5,0.14,0.18,0.19,0.25,0.32,1
9189,3,0.19,0.24,0.3,0.31,0.39,1
9190,2,0.24,0.3,0.33,0.38,0.4,1
9191,1,0.32,0.38,0.4,0.45,0.52,1
9192,4,0.17,0.22,0.24,0.29,0.36,1
9193,3,0.18,0.23,0.28,0.32,0.39,1
9194,4,0.16,0.2,0.26,0.32,0.37,1
9195,1,0.29,0.33,0.38,0.42,0.47,1
9196,4,0.13,0.16,0.24,0.3,0.33,1
9197,3,0.2,0.24,0.31,0.38,0.43,1
9198,3,0.18,0.24,0.29,0.35,0.4,2
9199,1,0.29,0.32,0.34,0.41,0.45,1
9200,1,0.31,0.34,0.42,0.45,0.5,1
9201,1,0.3,0.36,0.4,0.44,0.51,1
9202,1,0.31,0.38,0.43,0.5,0.57,1
9203,2,0.25,0.29,0.33,0.39,0.46,1
9204,2,0.23,0.29,0.36,0.4,0.47,2
